 -.566406 .320816 1.000000 1.283264 4.000000 .463707 .215024 -14.781261 
 -.562500 .316406 1.000000 1.265625 4.000000 .503725 .253739 -12.723433 
 -.558594 .312027 1.000000 1.248108 4.000000 .543107 .294965 -10.605677 
 -.554688 .307678 1.000000 1.230713 4.000000 .581799 .338491 -8.437626 
 -.550781 .303360 1.000000 1.213440 4.000000 .619748 .384088 -6.229294 
 -.546875 .299072 1.000000 1.196289 4.000000 .656900 .431517 -3.991029 
 -.542969 .294815 1.000000 1.179260 4.000000 .693202 .480528 -1.733463 
 -.539062 .290588 1.000000 1.162354 4.000000 .728601 .530859 .532533 
 -.535156 .286392 1.000000 1.145569 4.000000 .763046 .582239 2.795908 
 -.531250 .282227 1.000000 1.128906 4.000000 .796485 .634389 5.045480 
 -.527344 .278091 1.000000 1.112366 4.000000 .828869 .687024 7.269999 
 -.523438 .273987 1.000000 1.095947 4.000000 .860149 .739856 9.458203 
 -.519531 .269913 1.000000 1.079651 4.000000 .890275 .792590 11.598878 
 -.515625 .265869 1.000000 1.063477 4.000000 .919202 .844932 13.680921 
 -.511719 .261856 1.000000 1.047424 4.000000 .946883 .896587 15.693402 
 -.507812 .257874 1.000000 1.031494 4.000000 .973273 .947261 17.625626 
 -.503906 .253922 1.000000 1.015686 4.000000 .998330 .996663 19.467194 
 -.500000 .250000 1.000000 1.000000 4.000000 1.022012 1.044509 21.208068 
 -.496094 .246109 1.000000 .984436 4.000000 1.044279 1.090519 22.838631 
 -.492188 .242249 1.000000 .968994 4.000000 1.065092 1.134422 24.349749 
 -.488281 .238419 1.000000 .953674 4.000000 1.084416 1.175958 25.732824 
 -.484375 .234619 1.000000 .938477 4.000000 1.102215 1.214878 26.979858 
 -.480469 .230850 1.000000 .923401 4.000000 1.118456 1.250945 28.083503 
 -.476562 .227112 1.000000 .908447 4.000000 1.133110 1.283937 29.037114 
 -.472656 .223404 1.000000 .893616 4.000000 1.146146 1.313651 29.834796 
 -.468750 .219727 1.000000 .878906 4.000000 1.157540 1.339898 30.471449 
 -.464844 .216080 1.000000 .864319 4.000000 1.167265 1.362509 30.942812 
 -.460938 .212463 1.000000 .849854 4.000000 1.175302 1.381335 31.245496 
 -.457031 .208878 1.000000 .835510 4.000000 1.181630 1.396250 31.377018 
 -.453125 .205322 1.000000 .821289 4.000000 1.186232 1.407147 31.335828 
 -.449219 .201797 1.000000 .807190 4.000000 1.189094 1.413945 31.121332 
 -.445312 .198303 1.000000 .793213 4.000000 1.190204 1.416586 30.733907 
 -.441406 .194839 1.000000 .779358 4.000000 1.189552 1.415035 30.174914 
 -.437500 .191406 1.000000 .765625 4.000000 1.187133 1.409284 29.446703 
 -.433594 .188004 1.000000 .752014 4.000000 1.182941 1.399349 28.552614 
 -.429688 .184631 1.000000 .738525 4.000000 1.176975 1.385271 27.496966 
 -.425781 .181290 1.000000 .725159 4.000000 1.169239 1.367119 26.285049 
 -.421875 .177979 1.000000 .711914 4.000000 1.159735 1.344985 24.923104 
 -.417969 .174698 1.000000 .698792 4.000000 1.148471 1.318985 23.418296 
 -.414062 .171448 1.000000 .685791 4.000000 1.135457 1.289263 21.778684 
 -.410156 .168228 1.000000 .672913 4.000000 1.120707 1.255984 20.013186 
 -.406250 .165039 1.000000 .660156 4.000000 1.104236 1.219337 18.131532 
 -.402344 .161880 1.000000 .647522 4.000000 1.086063 1.179532 16.144218 
 -.398438 .158752 1.000000 .635010 4.000000 1.066209 1.136801 14.062450 
 -.394531 .155655 1.000000 .622620 4.000000 1.044700 1.091397 11.898083 
 -.390625 .152588 1.000000 .610352 4.000000 1.021562 1.043588 9.663561 
 -.386719 .149551 1.000000 .598206 4.000000 .996826 .993662 7.371841 
 -.382812 .146545 1.000000 .586182 4.000000 .970525 .941919 5.036326 
 -.378906 .143570 1.000000 .574280 4.000000 .942695 .888674 2.670781 
 -.375000 .140625 1.000000 .562500 4.000000 .913375 .834253 .289257 
 -.371094 .137711 1.000000 .550842 4.000000 .882605 .778992 -2.093996 
 -.367188 .134827 1.000000 .539307 4.000000 .850431 .723233 -4.464615 
 -.363281 .131973 1.000000 .527893 4.000000 .816899 .667323 -6.808212 
 -.359375 .129150 1.000000 .516602 4.000000 .782057 .611613 -9.110462 
 -.355469 .126358 1.000000 .505432 4.000000 .745958 .556454 -11.357198 
 -.351562 .123596 1.000000 .494385 4.000000 .708657 .502194 -13.534496 
 -.347656 .120865 1.000000 .483459 4.000000 .670208 .449179 -15.628772 
 -.343750 .118164 1.000000 .472656 4.000000 .630672 .397748 -17.626866 
 -.339844 .115494 1.000000 .461975 4.000000 .590110 .348230 -19.516130 
 -.335938 .112854 1.000000 .451416 4.000000 .548584 .300944 -21.284517 
 -.332031 .110245 1.000000 .440979 4.000000 .506159 .256197 -22.920661 
 -.328125 .107666 1.000000 .430664 4.000000 .462903 .214279 -24.413956 
 -.324219 .105118 1.000000 .420471 4.000000 .418885 .175464 -25.754631 
 -.320312 .102600 1.000000 .410400 4.000000 .374174 .140007 -26.933822 
 -.316406 .100113 1.000000 .400452 4.000000 .328844 .108139 -27.943636 
 -.312500 .097656 1.000000 .390625 4.000000 .282968 .080071 -28.777210 
 -.308594 .095230 1.000000 .380920 4.000000 .236620 .055989 -29.428767 
 -.304688 .092834 1.000000 .371338 4.000000 .189877 .036053 -29.893658 
 -.300781 .090469 1.000000 .361877 4.000000 .142816 .020396 -30.168408 
 -.296875 .088135 1.000000 .352539 4.000000 .095516 .009123 -30.250744 
 -.292969 .085831 1.000000 .343323 4.000000 .048054 .002309 -30.139618 
 -.289062 .083557 1.000000 .334229 4.000000 .000512 .000000 -29.835231 
 -.285156 .081314 1.000000 .325256 4.000000 -.047032 .002212 -29.339035 
 -.281250 .079102 1.000000 .316406 4.000000 -.094495 .008929 -28.653733 
 -.277344 .076920 1.000000 .307678 4.000000 -.141798 .020107 -27.783277 
 -.273438 .074768 1.000000 .299072 4.000000 -.188859 .035668 -26.732844 
 -.269531 .072647 1.000000 .290588 4.000000 -.235598 .055506 -25.508816 
 -.265625 .070557 1.000000 .282227 4.000000 -.281933 .079486 -24.118741 
 -.261719 .068497 1.000000 .273987 4.000000 -.327784 .107443 -22.571298 
 -.257812 .066467 1.000000 .265869 4.000000 -.373072 .139183 -20.876239 
 -.253906 .064468 1.000000 .257874 4.000000 -.417717 .174487 -19.044340 
 -.250000 .062500 1.000000 .250000 4.000000 -.461640 .213112 -17.087327 
 -.246094 .060562 1.000000 .242249 4.000000 -.504765 .254787 -15.017811 
 -.242188 .058655 1.000000 .234619 4.000000 -.547014 .299224 -12.849202 
 -.238281 .056778 1.000000 .227112 4.000000 -.588312 .346111 -10.595630 
 -.234375 .054932 1.000000 .219727 4.000000 -.628586 .395120 -8.271851 
 -.230469 .053116 1.000000 .212463 4.000000 -.667763 .445908 -5.893150 
